pair_address,pair_name,liquidity,tokens_0_name,tokens_0_address,tokens_1_name,tokens_1_address
0x1a12f9217bb203214053646a96a16d5f3d25de30,USDC-CLOUT,0.05,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,CLOUT,0x7313d0d52789dc233f6c984a257ad649c442105b
0xaecd8d924e5a8925319d7a20899410a0a257c5b3,USDC-WMYT,0.05,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,WMYT,0x443607ddadd1be9e94c681eab4464bd0c6ebb2df
0xbe9f20a775e24795f43f5143e6600fc86e09a55b,USDC-BORING,0.05,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,BORING,0xff88434e29d1e2333ad6baa08d358b436196da6b
0x3399679e7772b18fe82be810c0ff57af0208db40,USDC-Polly,0.05,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,Polly,0x4c392822d4be8494b798cea17b43d48b2308109c
0x7d91e4b4221f4baad0dcbaaebee8acbf111481c9,WETH-SUPER,0.04,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,SUPER,0xa1428174f516f527fafdd146b883bb4428682737
0xad31838c06f7ada5a478d726c93fb84f674f6a7e,USDC-ASIA,0.04,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,ASIA,0x50bcbc40306230713239ae1bddd5eefeeaa273dc
0x1bab458621cec45719e848617f7ab0a970e7ff6a,AURUM-USDT,0.04,AURUM,0x34d4ab47bee066f361fa52d792e69ac7bd05ee23,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x54ad04fd1da7157bcf4b7629233c9cbdc8367977,USDC-GGTK,0.04,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,GGTK,0x49b1be61a8ca3f9a9f178d6550e41e00d9162159
0x0b43d8e38d02ce15d54099a593852824d882cfe2,USDC-BTC,0.04,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,BTC,0x4a48af25893d919ce24442933ad5b1053506dbe8
0xe6876ad62f3826db94a15e72541d9640e36dceed,VISION-USDC,0.03,VISION,0x034b2090b579228482520c589dbd397c53fc51cc,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0x7793d215ce7d4b596318ab0a7a9040a2262a02d2,USDC-DUMB,0.03,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,DUMB,0xc4610fbe17fa87a553b1f24f4ea40c739a3e843b
0xbcfcfd0411c3fd9942a1c14edda5c500afb0673c,USDC-SwissBot,0.03,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,SwissBot,0x636f87ee296e3cb8d89d28039ba97bb9fb350093
0x6b032085d1985a179562127d6e7b4e1e683ee3e6,QI-WETH,0.03,QI,0x580a84c73811e1839f75d86d75d88cca0c241ff4,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x4b4188e9f9e3da626c7ef923defe1c63211e9c08,WMATIC-DFX,0.03,WMATIC,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,DFX,0xe7804d91dfcde7f776c90043e03eaa6df87e6395
0x2344cd834d03ba94886ca5665f847bbdd7484f32,WETH-NHT,0.03,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,NHT,0x84342e932797fc62814189f01f0fb05f52519708
0x623d9f9eebeea66b101f0470f1d24debaecf39ca,WMATIC-BRIDGE,0.03,WMATIC,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,BRIDGE,0x92868a5255c628da08f550a858a802f5351c5223
0xf777455fc8bbd4033b1e0db1423b13bdf3b68694,USDC-FF,0.03,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,FF,0x55975321d9d22587d1742dc68b35481c8dbb0db8
0x0b372ac55f7d0c0d36c48b7964c97f423bf0091d,SLP-DAI,0.03,SLP,0x8929d3fea77398f64448c85015633c2d6472fb29,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0x7b6146aa0723df09c0e337c980417fdb5a1f8fa2,FRAX-gOHM,0.03,FRAX,0x45c32fa6df82ead1e2ef74d17b76547eddfaff89,gOHM,0xd8ca34fd379d9ca3c6ee3b3905678320f5b45195
0x4697c3c16441bb273de746a14bbd9cefcdd86435,INC-USDT,0.03,INC,0x821b40ec40bdb030db7d2c07c34eb67e5459267c,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x6da1970159fb2ebd16c241fc4687e55da1a5224b,FRAX-VSQ,0.03,FRAX,0x104592a158490a9228070e0a8e5343b499e125d0,VSQ,0x29f1e986fca02b7e54138c04c4f503dddd250558
0x7957dead203540d60922e214be62c796a189f8f6,GRAPE-USDT,0.03,GRAPE,0x17757dce604899699b79462a63dad925b82fe221,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x2727743f364544a630d88c772e8cfa4d5378a144,HBG-WETH,0.02,HBG,0x31bbf2afee1f8d1e3c2e0d9c20ed20e10ec8001c,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x034fadc7701628227701b52473d43565c7a6cdbb,USDT-renBTC,0.02,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,renBTC,0xdbf31df14b66535af65aac99c32e9ea844e14501
0x62e9fcf1f663cd03d975d9ea3751ac9a2f4680b5,ELCT-USDC,0.02,ELCT,0x22d5df224348321b65dcb14ff2bed72d4b6e5634,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0xd59d7522f6f7a45e5439dcde99a7a73dc6e33cf8,WMATIC-SMOKE,0.02,WMATIC,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,SMOKE,0xc54a5024b6c5e565772729b783021f60a8f9139c
0xd14669db5ab41ba2a4ab391dbf312ac405bebf41,ACY-USDT,0.02,ACY,0x8b1f836491903743fe51acd13f2cc8ab95b270f6,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x13bd20ba647e2ed12622851f652a5267869a8c62,WETH-III,0.02,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,III,0xe2acf21ff697853453548db0efc524e116335acf
0x6dd8a374a11bbf5d2e10a031ea95c58b2902180f,USDC-pLEO,0.02,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,pLEO,0xf826a91e8de52bc1baf40d88203e572dc2551aa3
0x1633c6a81b5e7db62120496b762c7c941974e9f5,QuickV3-USDT,0.02,QuickV3,0xb13238bde6be750799cec4c5bfda61a7b38310dc,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x44e47a67f150f0048a725f3533313ba672b01ede,WETH-SLP,0.02,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,SLP,0xc2755915a85c6f6c1c0f3a86ac8c058f11caa9c9
0x53ed6d365629c8b4aabacaa1a8469cefb81dbdcd,COMBO-WETH,0.02,COMBO,0x6ddb31002abc64e1479fc439692f7ea061e78165,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x0f291209648adb8ec8bb13b16b395d0628079e45,WETH-LAMBOINU,0.02,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,LAMBOINU,0x8cfd9992d1183d561678ae5c870de40f3731c41f
0x91a94765df00f4c148364b2a2c624a854c6b3a1b,WETH-SAND,0.02,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,SAND,0xbbba073c31bf03b8acf7c28ef0738decf3695683
0x20ea112c1a20f5a4a34dc1a0aecb5108f3e951cb,USDT-LDO,0.02,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,LDO,0xc3c7d422809852031b44ab29eec9f1eff2a58756
0x8f54f5a4ce493007a5ac9fc113809670be18dee4,SHITE-DAI,0.02,SHITE,0x77f6223d58f0e20d546c446447ed3a164e1e7306,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0x4c8b39324babab188cd3b52523f7d4b4134441b8,USDC-MST,0.02,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,MST,0xb8a9c3cbc8aebbc0130f1b38a694d8d73b50185a
0x34a2727e77b7504e346da859c1c54bed11f58c4c,USDC-hUSDC,0.02,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,hUSDC,0x9ec9551d4a1a1593b0ee8124d98590cc71b3b09d
0xf0b33d07212dfc650015758a8af4b76902182fd5,WETH-OKNA,0.02,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,OKNA,0xf00ece8edf75db1ad4c8640ea44537fccdf6e7a4
0xebc19ffeb737df638c402e6cae2ac4056383f98d,WETH-NACHO,0.02,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,NACHO,0xcd86152047e800d67bdf00a4c635a8b6c0e5c4c2
0x250af27c5cc75eed5ae04abe2fcf70fc34c3ac18,DAI-UCT,0.02,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,UCT,0xfd5962484be2c3574d70131bf5d452ccc7c69f67
0x456cea11e81bb927e92f34d616b88d186e649f6a,B-52-WETH,0.02,B-52,0x67b78d31a40dacc5acf7648c2ad88bdbf6eeec1c,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x5c43c9ffa6e25a5a69be63d050d6c7b196d43116,USDC-MINTY,0.02,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,MINTY,0x474ba20088174612427cf8440ac5712e98652ad2
0x79321bbebbe48000f9f8316c30ffe8a76d15bb56,MYTOK-USDC,0.02,MYTOK,0x08a74aebfb4860c8b479b44265d3b81209675a47,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0x3da56085a32a62114848141baa63c50383c5f8d3,VSQ-UST,0.02,VSQ,0x29f1e986fca02b7e54138c04c4f503dddd250558,UST,0xe6469ba6d2fd6130788e0ea9c0a0515900563b59
0x4b60e21f14448f65dbcbcef9e98d69b00940ce28,WETH-INSUR,0.02,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,INSUR,0x8a0e8b4b0903929f47c3ea30973940d4a9702067
0x316bcbacce67ef71513ce5d264f2f1654073dd77,HILLTOP-USDC,0.02,HILLTOP,0x27845cfff80407100481d2eef169e9887d641939,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0x0026f01adfe63f4603b7606bb2d0fb99141c8909,DAI-UCTC,0.01,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,UCTC,0xd4b42287f1ee04af246ad792153c39d62733f826
0x000b3a8b660e1d2b151e385b2f46e03c6fc5fa24,XMN-USDT,0.01,XMN,0x98d0274895a6187e095859d80b6a1248a7fefb98,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x10439d80173cde790d7109fe8f6aacc0c4054859,WPC-USDT,0.01,WPC,0x6f620ec89b8479e97a6985792d0c64f237566746,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x02988e887b63aa45e6f50f31f13f4385b274e009,USDC-RADIO,0.01,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,RADIO,0x613a489785c95afeb3b404cc41565ccff107b6e0
0xfbc8004c0e453fac7ac5c31d3716ed85e7316f1d,RIC-🏰,0.01,RIC,0x263026e7e53dbfdce5ae55ade22493f828922965,🏰,0x6fdacb3848b0350992110215a9cd241b8954bf57
0xeb329e7ca40dbc1322e2a7a0bb91bf777aba5735,BTST-WETH,0.01,BTST,0x53cf566cf80e1a26bfc16d055c866a72fdcbaee7,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0xfc6bc1473565a6e6daa4a8fc2070df84e4b3ac5b,USDC-CADC,0.01,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,CADC,0x5d146d8b1dacb1ebba5cb005ae1059da8a1fbf57
0xc2850f808d30d12592ba311b7ead0b659b938304,KLIMA-gOHM,0.01,KLIMA,0x4e78011ce80ee02d2c3e649fb657e45898257815,gOHM,0xd8ca34fd379d9ca3c6ee3b3905678320f5b45195
0x3f974ad67ab345746f1d26651ee0ad0e355b066d,WETH-Ax,0.01,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,Ax,0xf81a07d962c8bc972fd8a3bb771e8c4b2ed6f8b2
0xe609d115884474f7269ff3c57ddb3334b738c2cc,USDC-Knot,0.01,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,Knot,0xb763f1177e9b2fb66fbe0d50372e3e2575c043e5
0x256d9a61de6db6cdfc0604fad3f2668558dd83d0,USDC-FLAG,0.01,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,FLAG,0xb89fd55ef1ea71560469d55637ef9c2770d4830d
0x3105cf7f50b685cc11db472f964f0a61f27bdacb,PSP-WETH,0.01,PSP,0x42d61d766b85431666b39b89c43011f24451bff6,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x30e7e6f938194550fc31b94c435e32144814abd0,T6-WETH,0.01,T6,0x009e61595c40db5901aa7ce67819dd0020938a1f,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x2110e6d838ade09d56c3733e0e3fff77a3f03022,WMATIC-IDLE,0.01,WMATIC,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,IDLE,0xc25351811983818c9fe6d8c580531819c8ade90f
0xffd663d6717e218a9bd04c51da275fc6fb160692,WETH-PCH,0.01,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,PCH,0xf52d8ebf5c84665c4c4d76660fe7969b7100e820
0x437b1e710afbfa5cd8af0c6eb77f985d80d915d7,WETH-mRATIOMOON,0.01,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,mRATIOMOON,0xc4a25b0113ffb29f706f75a188dc6d9a41f10849
0x9822234995e4eda20fe73257f44b8b04b2e882d0,USDC-SOLR,0.01,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,SOLR,0x84b71eb498d227a5db2461e8ccc482c14af37942
0x57e6f6864df664734e1af770c3c397c52e42c86e,KLIMA-PGX,0.01,KLIMA,0x4e78011ce80ee02d2c3e649fb657e45898257815,PGX,0xc1c93d475dc82fe72dbc7074d55f5a734f8ceeae
0x411b4f7ce32409b9ae24de9ad72260ea27226c09,POLYMOON-KLIMA,0.01,POLYMOON,0x1596e6e3c9fbf74dd2367077c1296a87164956e8,KLIMA,0x4e78011ce80ee02d2c3e649fb657e45898257815
0xfc45532551300601fc437567a84bd9a8c5b0c1e8,USDC-MCK,0.01,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,MCK,0xcfb7d0825a5e91487c33ff55b31ea1b099e3ba60
0x2819f472ce936f0170f8a44659595a28ebdc2f0b,USDC-LAMBOINU,0.01,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,LAMBOINU,0x8cfd9992d1183d561678ae5c870de40f3731c41f
0x23af5824d1f59a6d014f96451a173953fb7c8dc1,BCT-CLOUT,0.01,BCT,0x2f800db0fdb5223b3c3f354886d907a671414a7f,CLOUT,0xaa8f08f251180b8de72bbce4b00b0f68a36b62c0
0xf8e41e2642c2a3ce6c86d2144af2fea6331d531f,WETH-DETH,0.01,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,DETH,0xa95cda81dd94d4f9221524663ecc7cebc7a23853
0x28345c75764b94133b51431b100e5a3fa1d758c7,USDC-hUSDT,0.01,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,hUSDT,0x9f93aca246f457916e49ec923b8ed099e313f763
0x54c3bb4cb56ff00c980aa4f742e400c08b0d46eb,WMATIC-ICE,0.01,WMATIC,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,ICE,0x4e1581f01046efdd7a1a2cdb0f82cdd7f71f2e59
0xfa72c14cefadf12509d5386ed394b90d989e452d,ZxUSD-USDT,0.01,ZxUSD,0xb2292580da060611621eae62d4d43d56b67adc2a,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x4cfc595b25f3fa46729a68ef87fcd15091f15ed1,GNOME-VIS,0.01,GNOME,0x6e8a8726639d12935b3219892155520bdc57366b,VIS,0xcc1b9517460d8ae86fe576f614d091fca65a28fc
0x274750278072b0e45db3e69b3f2c2f8370fc66b7,USDC-TOMI,0.01,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,TOMI,0xcd966b72cff52dc349089b6b6f5865b5743b4e08
0x6b27db3e512bec8097b12a956923040f9a7977a0,USDC-VSQ,0.01,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,VSQ,0x29f1e986fca02b7e54138c04c4f503dddd250558
0xc5993cc7f835cbe0b0bd91ab520a8b8d1a7333b9,USDC-USDCx,0.01,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,USDCx,0xcaa7349cea390f89641fe306d93591f87595dc1f
0xadd09858eca4c62d23b1e1a34ae69195580b9d5b,BADX-USDT,0.01,BADX,0x3b64d9c811d0acb97ac2e610b31e0cbbca7cc51a,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x91cb51fbdf1384f678463a23cb54a0f0ea8b9c53,WMATIC-POLYCUB,0.01,WMATIC,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,POLYCUB,0x7cc15fef543f205bf21018f038f591c6bada941c
0xc7e1c7de96848f32d9a6c72a62ecb453f26831c5,USDC-WCRO,0.01,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,WCRO,0xf2d8124b8f9267dad61351c7ad252362880c6638
0x90ccbf096ceaff5e60982df3e2eeaabb19262c9e,ABR-USDC,0.01,ABR,0x04429fbb948bbd09327763214b45e505a5293346,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0x3cd34c1c4363c331ed44c8edd1c74f459ff7961d,TUSD-USDT,0.01,TUSD,0x2e1ad108ff1d8c782fcbbb89aad783ac49586756,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x581572f14e885c99e2873f04ba8ed87cb0cbeb3b,FXS-WETH,0.01,FXS,0x1a3acf6d19267e2d3e7f898f42803e90c9219062,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x801003d95b5dfb1809d7b3f9d20d21525adc4031,USDC-BETA,0.01,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,BETA,0xac3090b7042fca2cdbf233022e4a9823a032600c
0xea33d957e5b600de4d693bb0518c398f3fa9e97e,USDC-CLOUT,0.01,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,CLOUT,0xaa8f08f251180b8de72bbce4b00b0f68a36b62c0
0x55fce3e9a1888bf43d28dd972edaee9a4d824899,USDC-Buy Polydoge,0.01,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,Buy Polydoge,0x8a0b040f27407d7a603bca701b857f8f81a1c7af
0x0be1c9bee3818324fd6b2ae1288d158872f50cd1,POLYCUB-pHIVE,0.01,POLYCUB,0x7cc15fef543f205bf21018f038f591c6bada941c,pHIVE,0xb8407211a6e89c34ddea4774e1c3c557f6b26e27
0xba9f1403890150ea671c24ca3b4a66b81702d811,USDC-SYN,0.01,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,SYN,0xf8f9efc0db77d8881500bb06ff5d6abc3070e695
0xcdb46449b3ae83c7699072447dd65a22ccebd548,WETH-LMLT,0.01,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,LMLT,0xb6768dd6167433822a54663be92697eee05a1c20
0x7abf770d4809be55b3e012b1f001ed8d6a14f068,wCCX-DAI,0.01,wCCX,0x137ee749f0f8c2ed34ca00de33bb59e3dafa494a,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0xde4bc1073f911a669830a49ac7b8fac85a82e81c,USDN-USDT,0.01,USDN,0x013f9c3fac3e2759d7e90aca4f9540f75194a0d7,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x014ac2a53aa6fba4dcd93fde6d3c787b79a1a6e6,WMATIC-IXT,0.00,WMATIC,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,IXT,0xe06bd4f5aac8d0aa337d13ec88db6defc6eaeefe
0xc1b79c088159f3ca8a0d53385458646710380371,IDOL-USDT,0.00,IDOL,0xaec815ae1e9ab58f49692aec2840ffc82c56f7e5,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x11b473c8679b58e9391c16c096d2207e16f81031,WETH-BERYL,0.00,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,BERYL,0xa247b0476c11dab0be132e91fe63b2b7085d7c0e
0x53f858f28fd9120bb6ea1b7f5961333ebe734d22,FTT-WETH,0.00,FTT,0x03f24774dbe81a4b59f3dce128250749f69407b2,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x69fb37d23d9a8bf73eac6919074f4c527be6be54,USDC-RX,0.00,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,RX,0x88f55a7f2211806797a2edd081c27504c6f26e22
0x4787071561266f6bde3ef19572db7cd5bff5febe,WSPP-WETH,0.00,WSPP,0x46d502fac9aea7c5bc7b13c8ec9d02378c33d36f,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0x317501dcb42ebae0c86b6d5c9e4b182ec1a8864e,USDC-ETHDOM-SEP22,0.00,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,ETHDOM-SEP22,0x3d8066d1a1f6b995d4cd43fad948f5613cbcc516
0xd1539f75ad7c5aa14ccd107a36057f95edc3135c,USDC-ABC,0.00,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,ABC,0x7bda64742bacbfd6d9312921f6b072ed08fcb7c0
0x1af5fca45c6179d01c3537a955915975ea8fdec9,SUSHI-ICE,0.00,SUSHI,0x0b3f868e0be5597d5db7feb59e1cadbb0fdda50a,ICE,0x4e1581f01046efdd7a1a2cdb0f82cdd7f71f2e59
0x87154d83c97766706687f3d871b87e577d5055fa,USDC-KLIMA,0.00,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,KLIMA,0x883c80b52e574df443d797ee222eccd730054a6c
0xfb4867d3e032f96952294b20d362f76535b23be8,invETHDOM-SEP22-USDC,0.00,invETHDOM-SEP22,0x0c555ba7f737003aa134a35f07997978ab399d71,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0xa9e3f2d25de6b63580e8ddd2e3c97c45a263acf6,WETH-KAI,0.00,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,KAI,0x98689df2a96de1810e2cceb8bd8405ed7172b43e
0x088fafcdc7298f8c86a04af44dbad8cf6407b6c2,USDC-GNT,0.00,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,GNT,0x9c2c5dae9e07b020a4bb45f693a725aed14a0669
0x000ecc732d0ea021de7afaa96c0bdbd990c2f198,XA9-USDC,0.00,XA9,0x1b12bdef2d562e19dd3b8cb66f61f1e1b714d491,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0x946b18c526720dcfb989d495bc40fb53761eacc2,GMG-USDC,0.00,GMG,0x07c9e51dc3d7b649862c7f43d9c8bd54584a588d,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0xd1489ffe0b9a35520c88cd69e14d8d60ecd4f0b4,DAI-CHAMP,0.00,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,CHAMP,0x8f9e8e833a69aa467e42c46cca640da84dd4585f
0x3e6e822be8dbd1aa9a1406350421bed02636dc73,USDC-BCMC,0.00,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,BCMC,0xc10358f062663448a3489fc258139944534592ac
0x7327f0a66a29b77dc262dd3f47d6abd88f1ba617,USDC-USDC,0.00,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,USDC,0x576cf361711cd940cd9c397bb98c4c896cbd38de
0x917f4f024eca8083815bcca8beacb7f1348a874b,KLIMA-renBTC,0.00,KLIMA,0x4e78011ce80ee02d2c3e649fb657e45898257815,renBTC,0xdbf31df14b66535af65aac99c32e9ea844e14501
0xcce70a0eff598c35c52ea6d600b8da99ed2c6dd7,1FLR-WETH,0.00,1FLR,0x5f0197ba06860dac7e31258bdf749f92b6a636d4,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619
0xe87bd2d5b71fdf3819003f7c20765151a873d764,HUSKY-USDT,0.00,HUSKY,0x7274fb4e497c6c36a9a49ca24c098f07221483b3,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x1a627fa15c9d89a42c34353b7ca4426ff25861bf,SIPLEAN-USDT,0.00,SIPLEAN,0x64bc251b0eb9200948c9155573cd459c5e17c6a4,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0xeb128e8af4ef1bf001da4d3f759131a26331101a,WETH-cxETH,0.00,WETH,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,cxETH,0xfe4546fefe124f30788c4cc1bb9aa6907a7987f9
0x9797d9da68b04073510022c8b536db0d6565ab57,USDP-USDT,0.00,USDP,0x852555976ff18c2a888bd27ff311c9ec904de9c3,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x59dede73f834f8ee17446dd92b2f766fb8694086,USDC-IVORY,0.00,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,IVORY,0x88a3acac5c48f93121d4d7771a068a1fcde078bc
0x423063be353377adb746f3edc3a7917f66ab8d60,USDC-SSX,0.00,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,SSX,0x9e2d266d6c90f6c0d80a88159b15958f7135b8af
0x3fc2570197876af6bb289a9b8d1cf769de5ad0c1,LICP-PolyDoge,0.00,LICP,0x1b43b97094aa3c6cc678edb9e28ac67daaa7cc64,PolyDoge,0x8a953cfe442c5e8855cc6c61b1293fa648bae472
0x1e37e377f8fbace15068ae2447301150495d8098,USDC-wang,0.00,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,wang,0xbe9ab22b02b88a1e7c61dcfc2bc4a2d62a71b79c
0x7d07da5fc9068ceab816be2d33232fdba367183b,USDC-CS,0.00,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,CS,0x62de998c9fcc824ac6fd9bcafb43eeb91c52c5a6
0x4fcbb9a2b28bbd26ab8cbb7180a73533a6726caa,WBTC-ETH2x-FLI-P,0.00,WBTC,0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6,ETH2x-FLI-P,0x3ad707da309f3845cd602059901e39c4dcd66473
0xbc9587b8aea7124e3d71357fafc921ce400dae8b,TGC-USDT,0.00,TGC,0x6df922bcbea7a7b8e22518dd8317139deeee73bf,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0xfdf455b55406f3fa9064c75560807fedae684f6e,PP-USDT,0.00,PP,0x84072c5d4150b9d2eea0e3345d343d5333673125,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0xa81a45a0f24c0e5eb070fbc951c9115452560854,USDC-BBST,0.00,USDC,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,BBST,0x96ef559a89c64359b4408048c99e772793268a3d
0xcc885b6617b3c1987393361014dc04a3d11002ec,CUBO-DAI,0.00,CUBO,0x381d168de3991c7413d46e3459b48a5221e3dfe4,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
0x5627bb3a7aa4a508fa5350f11f431f3d7a303bc1,LVC-USDT,0.00,LVC,0x787f5740f23415e4c3e96d1e55e97b033f8a70b5,USDT,0xc2132d05d31c914a87c6611c10748aeb04b58e8f
0x14221ff2ac6d5dee8a4371d6954168fed650e35c,NFTHunter-DAI,0.00,NFTHunter,0x181277916197ba92e845e70c0f37cbf98c768689,DAI,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063
